id,mother_id,father_id
US00000060362,DE00000061903,NL00000074483
US00000060365,RU00000065275,DE00000050456
DE00000060366,US00000090879,FR00000074457
NL00000060367,NL00000051696,GB00000051420
NL00000060368,RU00000086960,DE00000050456
DE00000060370,RU00000090524,US00000050303
US00000051269,NL00000077492,DE00000050313
DE00000051270,FR00000078215,NL00000051051
DE00000051271,NL00000059923,DE00000050293
GB00000051273,GB00000051282,FR00000051393
RU00000051274,RU00000060991,US00000050349
DE00000051275,RU00000051286,DE00000051267
US00000051276,GB00000050967,FR00000050991
NL00000051277,DE00000088614,DE00000050360
RU00000051278,FR00000077483,GB00000050406
GB00000051279,GB00000083695,NL00000064158
DE00000051280,DE00000051086,NL00000050501
US00000058180,GB00000082712,RU00000058537
FR00000058181,RU00000070036,GB00000050406
FR00000058182,US00000073061,US00000050926
NL00000058185,DE00000092178,RU00000051002
US00000058187,RU00000083714,GB00000051378
NL00000058188,NL00000072165,US00000050303
GB00000058189,FR00000057296,FR00000050381
US00000058190,GB00000070608,DE00000051345
RU00000058192,,
DE00000058195,,NL00000050501
GB00000058196,FR00000088736,RU00000051100
FR00000058199,NL00000082295,US00000051406
NL00000058200,GB00000065715,FR00000050398
US00000058201,,
FR00000058203,FR00000067052,DE00000051364
FR00000058205,DE00000085687,US00000051455
US00000058206,GB00000091661,DE00000079133
DE00000058208,NL00000089940,RU00000051100
DE00000058209,,FR00000050401
FR00000058211,FR00000091376,GB00000050782
US00000058212,NL00000071004,US00000050818
GB00000058236,DE00000074898,US00000076914
US00000058238,US00000079384,GB00000050782
GB00000058239,RU00000061983,NL00000064251
GB00000058240,GB00000054386,FR00000050609
RU00000058242,FR00000078711,DE00000051222
NL00000058243,FR00000062820,GB00000050995
US00000058244,DE00000071092,DE00000050358
DE00000058247,RU00000057163,NL00000050802
DE00000058248,,
DE00000058250,GB00000058612,RU00000058537
RU00000058251,FR00000086148,DE00000051175
GB00000033126,DE00000014671,DE00000003486
DE00000058253,FR00000067534,US00000050349
FR00000058254,GB00000059032,US00000050818
DE00000058256,RU00000093399,US00000050818
US00000058257,GB00000068326,RU00000051303
RU00000058258,GB00000068648,DE00000051216
DE00000058259,RU00000093315,NL00000050889
NL00000058261,RU00000091836,FR00000055991
US00000058268,FR00000074649,DE00000050313
GB00000058269,NL00000085131,US00000051053
FR00000058270,RU00000089557,FR00000051116
FR00000058272,DE00000052579,DE00000050358
US00000058274,RU00000055162,NL00000072242
GB00000058275,FR00000092361,DE00000051254
FR00000058276,US00000076300,RU00000051313
NL00000058417,US00000079314,RU00000076918
RU00000058332,NL00000090355,DE00000050455
FR00000058333,DE00000069716,NL00000051055
GB00000058334,,GB00000050782
FR00000058335,RU00000067860,DE00000050360
FR00000058336,GB00000086762,NL00000069555
FR00000058337,NL00000061940,FR00000051295
US00000058338,DE00000092535,US00000051406
FR00000058340,DE00000062791,NL00000050802
FR00000058342,NL00000062435,US00000050303
NL00000058343,US00000069196,NL00000050802
NL00000058396,GB00000086458,GB00000050782
FR00000058397,DE00000091682,DE00000050630
GB00000058398,FR00000060131,US00000051356
US00000058399,FR00000056982,RU00000050326
RU00000058400,FR00000071771,FR00000051456
DE00000058401,FR00000076143,FR00000091752
FR00000058403,GB00000092986,GB00000050782
NL00000058404,GB00000055644,RU00000051002
FR00000058406,FR00000070420,FR00000051194
DE00000058407,NL00000092874,US00000050349
NL00000058413,RU00000053030,FR00000050421
GB00000058414,,FR00000051339
GB00000058416,GB00000054182,FR00000051339
GB00000058419,,
US00000058420,GB00000084847,DE00000089722
GB00000058423,GB00000085814,FR00000089802
NL00000058424,RU00000064906,GB00000050406
GB00000058425,RU00000055355,GB00000088727
US00000058426,,
GB00000058494,DE00000077903,FR00000051291
DE00000058495,FR00000065698,US00000051382
DE00000058496,GB00000065172,GB00000051111
FR00000058497,,US00000089831
RU00000058498,GB00000063451,US00000050750
GB00000058499,,GB00000051158
DE00000033134,US00000035294,GB00000001754
DE00000058500,,
RU00000058501,FR00000082246,US00000050349
DE00000058512,DE00000092358,US00000050750
GB00000058513,GB00000071054,NL00000051430
NL00000058514,FR00000091295,NL00000050449
RU00000058517,GB00000064836,NL00000082240
FR00000058518,DE00000091587,DE00000050630
FR00000058520,GB00000060474,GB00000050692
RU00000058521,US00000065352,FR00000050398
FR00000058559,NL00000082827,DE00000051345
US00000058560,NL00000053065,US00000051365
DE00000058561,RU00000073885,FR00000051253
GB00000058562,RU00000085635,FR00000050651
FR00000051281,DE00000053564,DE00000050325
GB00000051282,NL00000073440,GB00000050406
NL00000051283,GB00000051244,US00000051290
GB00000051284,NL00000051207,RU00000051274
RU00000051285,GB00000051366,FR00000051332
RU00000051286,FR00000064609,RU00000078645
RU00000051287,RU00000081100,DE00000050862
FR00000051288,DE00000059420,GB00000051279
RU00000051289,US00000072293,US00000050926
US00000051290,GB00000052020,FR00000050332
FR00000051291,DE00000093361,RU00000050326
RU00000051292,NL00000060114,FR00000050401
US00000051293,,
NL00000051294,US00000051392,RU00000051171
FR00000051295,FR00000076145,GB00000051279
US00000051296,,DE00000063269
NL00000051297,FR00000053056,US00000051053
DE00000051298,,
RU00000051299,DE00000051298,GB00000051246
RU00000051300,NL00000054510,US00000051053
US00000051321,NL00000051277,RU00000051289
US00000051342,NL00000051297,DE00000051192
FR00000051339,GB00000051284,RU00000051354
FR00000051304,GB00000088698,US00000060901
NL00000051305,US00000061526,FR00000051295
DE00000051306,DE00000051271,FR00000051295
DE00000051307,DE00000051353,US00000050349
US00000051308,FR00000050361,DE00000050293
FR00000051309,FR00000082541,GB00000050910
US00000051310,FR00000051252,NL00000051020
DE00000032917,RU00000044016,FR00000003070
RU00000051311,RU00000051249,DE00000050293
FR00000051312,,NL00000050301
RU00000051313,NL00000053748,NL00000057463
RU00000051314,,GB00000050337
DE00000051315,NL00000051397,NL00000051025
FR00000051316,FR00000051348,RU00000051247
FR00000051317,FR00000051109,NL00000050301
DE00000051318,RU00000053277,FR00000051304
RU00000051319,RU00000051388,NL00000050511
GB00000051320,RU00000071062,RU00000051303
GB00000051322,FR00000051309,FR00000050421
GB00000051323,DE00000086490,US00000050303
FR00000051324,US00000051296,RU00000051314
FR00000051325,FR00000051384,US00000051376
US00000051326,US00000064953,US00000051365
GB00000051327,,DE00000050313
RU00000051328,GB00000089339,US00000051290
DE00000051329,FR00000075844,RU00000050296
GB00000051330,GB00000058324,GB00000051246
RU00000060372,US00000080895,NL00000050382
RU00000060374,US00000089923,US00000050303
US00000060423,RU00000056611,GB00000051433
DE00000060425,GB00000053729,NL00000051234
GB00000055517,FR00000072099,FR00000051445
US00000060426,RU00000056655,NL00000050802
US00000060427,US00000068715,NL00000093131
RU00000060428,FR00000053697,GB00000051420
NL00000060429,GB00000079351,NL00000050788
DE00000060430,RU00000090593,FR00000050398
DE00000060432,NL00000083811,RU00000050296
US00000060435,GB00000082076,RU00000069498
NL00000060440,,
FR00000060442,RU00000082911,NL00000050382
GB00000060443,FR00000074297,DE00000051396
NL00000060445,,NL00000050382
US00000060486,DE00000053086,FR00000051253
DE00000060487,NL00000074764,FR00000050370
FR00000060493,US00000069903,GB00000050406
RU00000060494,RU00000054453,US00000050303
US00000060495,,
US00000060497,NL00000067281,FR00000051130
GB00000060498,NL00000070732,FR00000050495
FR00000060499,RU00000085448,US00000050303
NL00000060500,NL00000093056,FR00000050991
US00000060501,GB00000076898,FR00000051116
GB00000060502,,
FR00000060503,RU00000072012,NL00000050889
FR00000060504,GB00000073254,FR00000051052
FR00000060505,GB00000080042,NL00000051426
RU00000060506,DE00000074906,DE00000051268
RU00000060526,,
RU00000060528,FR00000086036,GB00000053540
DE00000060529,,
US00000060531,,
GB00000060533,,
RU00000060535,RU00000078551,RU00000050550
DE00000060536,NL00000081547,RU00000081523
DE00000060537,FR00000064041,NL00000050382
RU00000060538,NL00000068726,GB00000050793
RU00000060539,NL00000057293,GB00000050393
FR00000060541,FR00000065751,US00000050349
FR00000060542,NL00000053802,RU00000050326
RU00000060544,FR00000051955,NL00000050382
US00000060546,FR00000092234,NL00000050889
NL00000060547,NL00000053812,US00000085413
DE00000060548,,
FR00000060550,,NL00000050301
RU00000060551,RU00000071681,DE00000050360
NL00000060552,DE00000084775,FR00000051052
GB00000060553,FR00000093772,US00000068476
RU00000060555,NL00000081233,DE00000051018
DE00000060556,US00000080749,NL00000050802
US00000060560,RU00000078185,RU00000051100
RU00000060620,RU00000060337,NL00000051041
FR00000060621,US00000068907,RU00000051171
FR00000060623,NL00000069842,GB00000050782
GB00000060625,RU00000086898,GB00000050391
GB00000060626,,NL00000050382
NL00000060663,NL00000092537,GB00000050782
US00000060664,,
FR00000060665,FR00000071771,NL00000051259
US00000060667,FR00000085764,FR00000051200
RU00000060668,FR00000070054,FR00000051339
NL00000060669,NL00000070785,US00000051133
DE00000060670,,
FR00000060671,NL00000052856,RU00000055001
RU00000060673,,
RU00000060674,FR00000056537,NL00000050382
FR00000060676,FR00000084045,NL00000050952
DE00000060677,GB00000071546,RU00000085429
DE00000033176,GB00000039158,US00000003013
DE00000060678,GB00000061869,FR00000051087
FR00000060680,NL00000094000,FR00000051116
DE00000060683,,
FR00000060684,FR00000068455,DE00000070447
GB00000060686,NL00000068997,NL00000080015
US00000060687,RU00000068442,US00000088538
US00000060730,RU00000081561,GB00000087339
FR00000060731,US00000070563,FR00000051194
US00000060732,DE00000056687,NL00000051426
GB00000060733,FR00000068222,GB00000050392
RU00000060734,,
FR00000060735,,
RU00000060736,US00000064870,US00000051256
RU00000060737,RU00000057082,GB00000050782
NL00000060738,,
FR00000060742,RU00000089684,GB00000078971
RU00000060744,FR00000059132,DE00000051345
RU00000060745,DE00000077249,US00000053992
GB00000060746,DE00000075751,FR00000087432
NL00000060747,GB00000076763,FR00000051281
RU00000060748,,DE00000051345
NL00000060749,,
US00000060750,RU00000078506,NL00000051401
GB00000060751,DE00000065823,NL00000092259
RU00000060766,DE00000064655,RU00000051247
US00000060767,,
DE00000060768,GB00000078521,RU00000051077
DE00000051331,RU00000051402,RU00000051303
FR00000051332,DE00000057699,FR00000050398
US00000051333,,FR00000050421
RU00000051334,DE00000057543,FR00000050401
DE00000051335,FR00000069156,NL00000051033
US00000051336,GB00000093053,NL00000050460
NL00000051337,GB00000052262,GB00000050910
NL00000058563,GB00000069807,US00000086103
GB00000058564,FR00000076946,FR00000051194
DE00000058565,RU00000053103,FR00000051052
US00000058566,US00000078622,GB00000050793
NL00000058567,GB00000058452,DE00000052634
US00000058568,NL00000057102,NL00000050506
NL00000058569,RU00000064077,FR00000051262
RU00000058570,NL00000052415,US00000051053
FR00000055509,DE00000069716,GB00000051037
DE00000058595,US00000072102,US00000053387
FR00000058597,US00000073360,DE00000050630
GB00000058599,RU00000052137,US00000051290
FR00000058602,GB00000068106,US00000051406
DE00000058605,US00000080236,US00000050711
NL00000058606,NL00000074912,GB00000051431
DE00000058609,GB00000054695,DE00000051254
US00000058610,,
GB00000058612,DE00000069660,DE00000050313
DE00000058613,RU00000054992,GB00000062015
NL00000058614,NL00000079444,US00000050303
RU00000058615,NL00000065536,FR00000051194
FR00000058617,NL00000082417,RU00000050296
US00000058618,US00000081579,US00000050818
DE00000058621,DE00000069375,GB00000051158
US00000058623,RU00000052228,GB00000068439
DE00000058624,NL00000067499,RU00000058537
GB00000058656,US00000077933,GB00000051279
DE00000058657,,NL00000051257
RU00000058658,RU00000062691,DE00000051189
GB00000058659,US00000075588,NL00000051020
DE00000058660,DE00000070289,FR00000051087
GB00000058661,GB00000078512,FR00000050492
FR00000058662,,
RU00000058663,GB00000051350,US00000051260
DE00000058665,FR00000091032,NL00000050382
DE00000058667,,
RU00000058668,NL00000068992,NL00000051430
DE00000058670,FR00000091416,FR00000091752
GB00000058671,,GB00000051246
FR00000058675,,
GB00000058677,NL00000088932,NL00000050802
NL00000058678,RU00000073483,FR00000093543
US00000058679,US00000091297,GB00000050357
FR00000058680,NL00000067510,US00000050349
NL00000058681,FR00000064259,NL00000051234
US00000058683,NL00000054015,GB00000051218
US00000058684,FR00000062042,NL00000050889
DE00000058730,DE00000085245,DE00000093506
US00000058731,US00000069843,FR00000051194
GB00000058732,DE00000074059,DE00000082596
US00000058733,DE00000062298,FR00000051194
US00000058734,DE00000090135,DE00000093506
DE00000058772,GB00000063132,FR00000087391
NL00000058775,US00000066216,RU00000050296
US00000058776,FR00000071421,RU00000050296
US00000058780,RU00000060086,GB00000050422
DE00000058782,RU00000071437,NL00000050301
RU00000058784,DE00000063779,RU00000050326
FR00000058785,FR00000074309,RU00000058537
NL00000058787,GB00000064662,DE00000051189
DE00000058824,GB00000093106,NL00000050889
GB00000058827,GB00000082535,NL00000050802
RU00000058830,FR00000085769,FR00000091752
GB00000058831,GB00000075790,FR00000050398
GB00000058832,DE00000082641,GB00000050958
DE00000058833,GB00000065455,US00000051450
US00000058834,,
NL00000058835,US00000089256,DE00000051183
NL00000058836,NL00000060580,RU00000051195
US00000058837,FR00000054757,RU00000050296
RU00000058838,,
RU00000058839,NL00000080104,RU00000051022
DE00000058841,DE00000062791,NL00000050802
GB00000058842,US00000053430,US00000050587
DE00000058843,GB00000051738,FR00000050381
NL00000058844,GB00000080647,FR00000051194
US00000058845,NL00000068545,NL00000050802
US00000058847,GB00000064529,FR00000050421
FR00000058848,NL00000077873,US00000051336
DE00000058849,GB00000057781,GB00000050938
RU00000058894,RU00000072918,DE00000051110
GB00000058895,US00000086492,NL00000079215
FR00000033137,NL00000010906,NL00000001858
NL00000058896,FR00000051931,US00000051406
DE00000058897,FR00000060813,FR00000050381
DE00000058898,NL00000075887,GB00000050692
RU00000058899,,GB00000072151
GB00000058902,,
GB00000058906,FR00000086791,DE00000051206
RU00000058907,DE00000093289,US00000050349
FR00000058908,US00000053297,NL00000063879
NL00000058909,FR00000090348,US00000056529
NL00000058942,US00000051995,RU00000050296
FR00000058943,US00000092043,FR00000051456
GB00000058944,,
DE00000058945,,
DE00000058946,GB00000061772,FR00000050398
GB00000058948,DE00000079680,FR00000050452
NL00000058949,NL00000055209,FR00000087391
FR00000051338,DE00000051335,DE00000050878
GB00000051340,FR00000053649,NL00000051257
GB00000051341,RU00000050892,DE00000050325
DE00000051343,NL00000051352,NL00000050449
GB00000051344,GB00000059135,DE00000050429
DE00000051345,DE00000051329,GB00000050393
NL00000051346,US00000068789,DE00000050293
DE00000051347,FR00000069259,NL00000050382
FR00000051348,,FR00000050332
US00000051349,GB00000051344,FR00000050401
NL00000051352,FR00000085060,DE00000050360
DE00000051353,GB00000076554,NL00000050460
RU00000051354,US00000051308,NL00000050460
GB00000051355,NL00000051241,NL00000051051
US00000051356,US00000085921,DE00000050325
US00000051357,NL00000091709,RU00000064479
RU00000051358,NL00000051391,FR00000051281
DE00000051359,RU00000060343,NL00000050301
RU00000051360,DE00000080380,GB00000050406
FR00000051361,DE00000089535,US00000050818
FR00000051362,NL00000074754,GB00000050958
RU00000051363,NL00000051337,RU00000050369
DE00000051364,NL00000051395,NL00000050382
US00000051365,GB00000051244,RU00000050700
GB00000051366,NL00000070102,DE00000050360
FR00000051367,FR00000080868,FR00000050421
NL00000051368,GB00000051327,NL00000050460
RU00000051369,DE00000052102,NL00000050301
NL00000051370,US00000061481,NL00000050301
US00000051371,US00000086654,US00000050349
NL00000051372,NL00000080767,NL00000050511
FR00000051373,RU00000051278,RU00000050369
US00000051374,RU00000051390,GB00000050406
NL00000051377,GB00000051320,DE00000050878
NL00000051375,US00000051371,DE00000093506
US00000051376,DE00000070647,FR00000050401
GB00000051378,RU00000055011,NL00000050371
DE00000051379,FR00000051288,FR00000050401
RU00000051380,RU00000077505,NL00000050382
DE00000051381,,NL00000050382
US00000051382,DE00000050311,GB00000050958
FR00000051383,NL00000078287,NL00000050301
FR00000051384,RU00000079144,US00000091031
FR00000051385,US00000051392,DE00000051238
FR00000051386,GB00000061164,GB00000050337
FR00000051387,,US00000051290
RU00000051388,,
GB00000051389,RU00000051360,RU00000050369
RU00000051390,FR00000076385,FR00000050401
NL00000051391,US00000089686,US00000092656
US00000051392,GB00000078172,DE00000050360
FR00000051393,GB00000057890,FR00000050401
FR00000051394,US00000051326,RU00000050296
NL00000051395,NL00000091867,DE00000051268
DE00000051396,GB00000092292,FR00000050421
NL00000051397,GB00000090756,NL00000050449
FR00000051400,DE00000051347,US00000050303
NL00000051401,DE00000051347,US00000050303
RU00000051402,US00000076664,RU00000050296
RU00000051403,,
RU00000051404,FR00000051405,FR00000050680
FR00000051405,RU00000051403,RU00000050550
RU00000051407,,
US00000051409,NL00000050481,FR00000050401
GB00000051410,RU00000051439,NL00000050787
GB00000060769,,GB00000053300
RU00000060771,DE00000091020,RU00000051303
RU00000060772,NL00000057349,RU00000051141
FR00000060774,,
US00000060775,FR00000077585,NL00000051425
GB00000060776,NL00000054894,FR00000050398
GB00000060777,GB00000070403,GB00000050793
RU00000060778,RU00000068117,RU00000077092
RU00000060781,,FR00000051262
DE00000060782,US00000078584,GB00000050793
GB00000060783,US00000075902,NL00000051057
FR00000060784,RU00000089032,NL00000050328
GB00000060785,RU00000064082,RU00000051190
NL00000060786,FR00000090201,DE00000074789
GB00000060788,US00000081349,US00000074632
GB00000060789,,FR00000050370
GB00000055524,FR00000081538,US00000051053
RU00000060791,DE00000073507,NL00000051283
FR00000060793,DE00000085956,FR00000050452
US00000060794,US00000086752,DE00000051222
GB00000060795,RU00000055704,NL00000051425
RU00000060796,DE00000088656,RU00000051195
DE00000060797,,DE00000050360
GB00000060798,FR00000082006,NL00000051437
FR00000060799,DE00000073427,DE00000051307
RU00000060800,RU00000071699,US00000051365
US00000060801,,
NL00000060802,RU00000071813,US00000050349
GB00000060803,,FR00000050401
GB00000060829,,
FR00000060831,RU00000071278,RU00000051077
RU00000060832,RU00000054392,NL00000051425
FR00000060833,DE00000084459,RU00000050834
NL00000060834,GB00000063516,RU00000050369
FR00000060837,DE00000076773,NL00000051234
DE00000060839,RU00000087039,RU00000051100
GB00000060841,RU00000065681,RU00000058537
FR00000060843,DE00000069932,RU00000074369
FR00000060844,GB00000053926,GB00000050782
NL00000060845,US00000057332,RU00000050997
NL00000060846,DE00000057623,US00000050303
NL00000060848,GB00000068326,GB00000082536
DE00000060849,DE00000071750,GB00000078267
FR00000060850,FR00000088149,DE00000050313
NL00000060851,US00000061497,RU00000050369
DE00000060852,RU00000082542,FR00000051456
RU00000060853,DE00000057197,NL00000050802
GB00000060854,RU00000077292,NL00000093521
DE00000060855,NL00000093354,NL00000080044
NL00000060856,NL00000069877,NL00000083606
US00000060857,FR00000061092,FR00000050370
GB00000060858,,
DE00000055531,GB00000083603,GB00000051418
GB00000060859,DE00000073242,US00000051133
RU00000060860,GB00000074513,RU00000051449
US00000060861,NL00000052860,DE00000050360
FR00000060863,DE00000068351,US00000053387
FR00000060894,DE00000073171,GB00000091078
FR00000060895,,
DE00000060898,,
RU00000060899,NL00000085187,DE00000051216
US00000060901,,
US00000060903,RU00000071051,RU00000077622
US00000060905,NL00000086736,NL00000050501
GB00000060906,RU00000092369,NL00000051055
DE00000060907,FR00000093189,RU00000050369
RU00000060909,DE00000086449,US00000051365
NL00000060931,FR00000074163,DE00000051222
DE00000060932,RU00000073953,US00000080756
US00000060933,,
DE00000060934,NL00000052659,US00000051256
NL00000060936,NL00000055223,RU00000091248
NL00000060938,,
FR00000060940,DE00000076519,NL00000051057
US00000060941,,NL00000079596
NL00000060942,RU00000055418,DE00000078189
DE00000060943,NL00000077937,FR00000050492
DE00000060944,US00000088603,GB00000050782
US00000060945,,RU00000050997
DE00000060946,RU00000092700,FR00000051393
DE00000060948,GB00000087886,US00000051133
GB00000060949,US00000076300,FR00000051116
RU00000060951,NL00000090619,FR00000050367
DE00000060952,DE00000063763,US00000051053
RU00000060953,NL00000081105,RU00000059532
GB00000060954,FR00000051706,NL00000051425
DE00000060955,US00000084136,FR00000088924
RU00000060957,,GB00000051378
FR00000060958,RU00000086207,FR00000077008
US00000060960,NL00000073908,NL00000051057
DE00000060963,FR00000052901,GB00000051143
NL00000060965,FR00000082752,NL00000050382
FR00000060966,,DE00000050429
RU00000060993,GB00000051735,FR00000050381
RU00000060997,NL00000065968,FR00000050401
RU00000060998,US00000066457,FR00000051456
FR00000055553,RU00000084929,FR00000051024
US00000060999,US00000080500,NL00000050382
NL00000051411,GB00000051458,NL00000050759
FR00000051412,,
DE00000051413,GB00000050925,GB00000050770
NL00000051414,GB00000051410,DE00000050670
FR00000051415,,
GB00000051417,DE00000051434,DE00000051183
NL00000051421,,
US00000058950,NL00000085908,GB00000051378
FR00000058951,DE00000051927,DE00000050360
FR00000058952,US00000054726,NL00000050927
DE00000058955,GB00000064897,RU00000050369
RU00000058956,GB00000074868,DE00000050360
US00000058957,GB00000091772,FR00000051281
GB00000058959,NL00000058021,NL00000050449
NL00000058960,NL00000084022,FR00000074457
DE00000058961,DE00000077940,US00000051239
DE00000058962,NL00000090600,RU00000065211
US00000058964,US00000058686,FR00000050739
NL00000058967,,
GB00000058997,RU00000078662,US00000051450
US00000058999,,RU00000085429
NL00000059000,FR00000066331,US00000051108
NL00000059003,RU00000068485,US00000050349
RU00000059004,RU00000081781,DE00000051345
US00000059005,,DE00000050313
NL00000059007,US00000073987,RU00000050334
FR00000059010,,FR00000051116
NL00000059011,FR00000076064,RU00000088612
GB00000059012,RU00000051989,FR00000051262
RU00000059014,US00000089024,DE00000051222
DE00000059015,GB00000063753,NL00000051057
US00000059016,RU00000074684,FR00000070634
FR00000059017,FR00000084017,NL00000051055
DE00000059018,NL00000078174,US00000051053
DE00000059019,NL00000079627,DE00000051427
US00000059020,,RU00000050296
US00000059021,DE00000052713,DE00000051222
RU00000059022,DE00000088995,GB00000050393
FR00000059023,US00000076494,GB00000050782
RU00000059025,FR00000057805,GB00000060829
NL00000059026,NL00000083174,US00000051455
US00000059073,GB00000078909,US00000085413
RU00000059075,DE00000079992,GB00000050393
RU00000059076,GB00000056158,NL00000060143
US00000059077,RU00000069393,FR00000051200
NL00000059079,US00000079779,RU00000051369
GB00000059090,RU00000090298,FR00000051456
RU00000059091,FR00000059724,GB00000051007
DE00000059093,NL00000055334,FR00000051116
DE00000059094,GB00000053092,GB00000050782
NL00000059095,NL00000076493,DE00000050360
FR00000059096,,
GB00000059097,RU00000081312,DE00000050630
DE00000059098,DE00000071058,US00000051406
NL00000059099,NL00000056033,NL00000050802
DE00000059100,NL00000082992,FR00000050421
FR00000059101,FR00000058223,US00000050349
NL00000059102,DE00000073353,US00000086757
RU00000059103,NL00000091218,RU00000050369
DE00000059104,US00000067059,US00000050818
FR00000059105,NL00000055895,US00000051133
RU00000059106,RU00000089398,RU00000050326
NL00000059107,,
US00000059108,,
FR00000059109,DE00000075054,US00000050303
DE00000033139,US00000007100,FR00000002912
FR00000059110,US00000052392,DE00000050487
RU00000059111,DE00000083929,US00000050766
FR00000059112,RU00000071085,NL00000060143
US00000059113,NL00000075842,DE00000050465
NL00000059114,NL00000053272,RU00000051285
DE00000059115,NL00000069385,GB00000050393
GB00000059116,RU00000071524,GB00000051218
RU00000059117,NL00000059299,FR00000051087
US00000059119,US00000084707,FR00000050370
RU00000059121,RU00000060642,FR00000051339
NL00000059122,FR00000068517,DE00000051222
NL00000059123,,
RU00000059125,GB00000077611,FR00000050370
DE00000059161,,
RU00000059164,US00000069663,RU00000050296
RU00000059166,FR00000078519,NL00000051430
US00000059167,US00000080735,NL00000054929
DE00000059168,,US00000089831
DE00000059170,,FR00000050398
FR00000059171,DE00000077657,GB00000050357
RU00000059174,NL00000084840,DE00000050878
FR00000059176,NL00000085507,FR00000051456
FR00000059181,US00000084646,US00000092983
NL00000059182,,
FR00000059183,NL00000090754,NL00000050449
GB00000059185,GB00000068840,FR00000087432
GB00000059188,FR00000051816,NL00000051057
FR00000059190,GB00000059626,FR00000050381
DE00000059191,DE00000061850,RU00000051022
DE00000059193,RU00000085053,RU00000051171
GB00000059194,NL00000081087,FR00000051456
US00000059195,RU00000090695,GB00000051007
RU00000059196,US00000084055,RU00000050296
GB00000059197,FR00000088692,GB00000050406
RU00000059198,NL00000076747,RU00000058537
FR00000059199,GB00000079629,NL00000050889
DE00000059200,,FR00000051116
DE00000059201,GB00000057176,DE00000050630
US00000059202,DE00000088696,FR00000051087
GB00000051422,US00000051435,US00000050622
FR00000051423,FR00000051047,DE00000050791
US00000051424,GB00000051442,NL00000050902
FR00000051429,,
DE00000051432,,
DE00000051434,GB00000051440,GB00000050770
US00000051435,,
NL00000051436,GB00000051448,RU00000050778
GB00000051438,FR00000051415,GB00000051422
RU00000051439,,
US00000051874,FR00000052563,US00000058091
NL00000051876,DE00000082321,FR00000089712
US00000051877,US00000059899,NL00000052853
RU00000051878,DE00000072857,DE00000050487
FR00000051879,GB00000069864,RU00000051358
US00000051880,,
GB00000052006,GB00000067473,DE00000050455
RU00000051881,RU00000081513,NL00000051055
DE00000051883,US00000084779,FR00000051253
US00000051884,DE00000085252,FR00000082943
FR00000051885,NL00000092974,RU00000051002
DE00000051886,,
NL00000051887,,GB00000050406
RU00000051888,,
GB00000051891,,
FR00000051892,RU00000063355,RU00000051449
FR00000051893,FR00000055818,NL00000051057
US00000051894,US00000058357,NL00000050802
FR00000051897,NL00000073901,US00000050303
US00000051898,FR00000075851,GB00000070100
NL00000051900,,
US00000051901,US00000057579,FR00000051253
FR00000051904,RU00000074372,US00000051256
FR00000051905,FR00000066194,FR00000051116
GB00000051906,US00000055495,RU00000051449
DE00000051907,RU00000073309,FR00000051456
FR00000051929,RU00000080510,GB00000050980
FR00000051930,FR00000058182,DE00000093506
FR00000051931,DE00000069710,FR00000051253
GB00000051932,US00000073417,DE00000050358
NL00000051933,FR00000052127,FR00000051116
DE00000051934,FR00000070574,NL00000080481
NL00000051936,,
DE00000051939,GB00000084004,NL00000050301
DE00000051940,DE00000090387,NL00000051259
RU00000051941,NL00000075887,FR00000050398
NL00000051942,FR00000075658,FR00000050398
US00000051943,NL00000072170,US00000050420
US00000051945,US00000089413,RU00000050326
DE00000051946,RU00000053725,FR00000050421
FR00000051947,US00000088989,NL00000051425
US00000051948,,
FR00000051950,,FR00000050370
US00000051952,GB00000081784,
GB00000051954,GB00000056919,FR00000050739
FR00000051955,,
FR00000051956,NL00000060976,US00000051053
GB00000051957,NL00000090150,US00000051365
FR00000051959,,
DE00000051960,NL00000089492,DE00000050429
US00000051988,RU00000078139,DE00000050378
RU00000051989,DE00000082238,RU00000077622
FR00000051990,US00000055287,DE00000051345
RU00000051991,NL00000078202,RU00000051171
US00000051992,NL00000081135,RU00000058537
NL00000051993,,FR00000050401
US00000051995,,
NL00000051997,,US00000051365
DE00000051998,NL00000056584,DE00000051307
DE00000052000,,
US00000052001,DE00000057033,FR00000050492
DE00000052002,NL00000081104,GB00000051000
GB00000052003,RU00000091200,GB00000051389
GB00000052005,GB00000077225,FR00000051456
FR00000052007,US00000088075,GB00000050938
GB00000052008,NL00000061849,DE00000051110
RU00000052011,GB00000068418,FR00000051200
FR00000052012,DE00000073119,DE00000050360
FR00000052013,DE00000091691,NL00000050732
NL00000052016,RU00000054018,FR00000091287
FR00000052017,FR00000090199,US00000051068
GB00000052018,NL00000081225,FR00000050739
NL00000052019,GB00000087512,RU00000077622
GB00000052020,US00000055455,DE00000075414
DE00000061001,US00000076844,NL00000051377
US00000061002,NL00000080237,DE00000050630
DE00000061004,GB00000089362,FR00000051120
NL00000061005,FR00000083626,NL00000050802
GB00000061006,DE00000060434,FR00000051445
NL00000061009,US00000077887,
FR00000061011,NL00000070852,FR00000050401
RU00000061014,FR00000072254,US00000051336
NL00000061015,GB00000068613,NL00000051425
NL00000061016,,
FR00000061017,NL00000054673,NL00000050382
US00000055555,FR00000075479,US00000051406
NL00000033193,US00000014700,DE00000001742
