id,ebv
NL00000026336,726.0
GB00000026338,-173.6
DE00000049564,944.8
RU00000049572,968.2
GB00000049576,401.0
GB00000049580,520.2
GB00000026367,169.3
NL00000026371,160.0
GB00000026381,760.7
FR00000049604,-31.1
GB00000026399,473.8
DE00000049624,280.9
FR00000049630,451.2
FR00000049632,956.5
DE00000049634,-1032.1
US00000026417,976.6
RU00000049658,-830.6
DE00000049662,551.5
DE00000049663,277.8
FR00000049667,-337.8
FR00000049668,-275.0
US00000049670,681.7
US00000026464,-137.3
US00000026468,-68.5
NL00000026480,495.7
RU00000026489,-446.6
FR00000026512,745.5
DE00000049723,1508.7
GB00000026529,-274.1
US00000049725,-335.3
RU00000049733,230.9
DE00000026546,-726.9
NL00000026550,367.0
NL00000049751,983.7
FR00000049758,96.2
NL00000026587,591.2
NL00000049770,-1151.6
GB00000026615,914.6
RU00000026683,-113.8
DE00000026687,113.0
US00000049850,1166.8
US00000049857,308.3
FR00000026709,326.8
NL00000049874,611.8
NL00000049885,638.9
RU00000049887,681.9
NL00000049893,193.6
US00000026738,466.5
NL00000049940,-72.0
GB00000049941,527.3
US00000049942,1108.0
US00000026794,210.2
US00000049943,595.2
GB00000026796,-86.0
RU00000026797,321.5
US00000026798,718.3
RU00000026799,224.9
DE00000049944,605.0
GB00000026800,571.3
RU00000026801,244.9
DE00000049945,1030.6
NL00000049946,924.2
GB00000026802,-745.9
FR00000049947,929.4
DE00000049949,518.3
US00000049950,864.6
GB00000026808,902.3
FR00000026809,851.3
FR00000049951,1217.1
DE00000049952,580.8
US00000049953,-375.3
FR00000049954,509.3
DE00000026810,338.6
FR00000049955,196.7
NL00000026811,440.5
NL00000026812,246.3
RU00000049956,709.3
RU00000024883,1311.0
FR00000024884,1195.5
NL00000024886,926.0
GB00000024898,241.9
RU00000024902,110.3
DE00000024906,291.2
RU00000048051,436.1
NL00000024910,132.1
RU00000048060,-232.5
GB00000024937,900.8
RU00000048093,356.4
FR00000024973,580.5
DE00000024958,876.8
NL00000024968,1243.2
US00000048111,581.1
RU00000048130,-119.5
DE00000048132,891.7
NL00000048133,1076.5
US00000024993,1421.1
RU00000024998,-550.0
NL00000025000,-118.4
US00000023203,-218.0
US00000046431,1133.5
DE00000046432,1110.3
GB00000046433,718.8
FR00000023219,386.5
NL00000046435,451.2
US00000023224,70.2
NL00000046441,-158.7
GB00000037769,580.0
RU00000023231,230.4
RU00000046447,850.2
RU00000046449,-51.5
GB00000046451,862.8
FR00000046452,1010.3
NL00000046458,203.8
US00000046462,-15.7
FR00000046475,-62.1
GB00000023255,-472.2
NL00000046476,-335.0
NL00000023259,-435.8
US00000023280,478.0
US00000023282,800.8
RU00000023284,621.6
RU00000023285,103.0
FR00000046498,1140.2
FR00000046499,845.5
FR00000046500,523.2
DE00000023292,169.0
GB00000046507,943.4
FR00000046509,255.3
DE00000023296,-98.9
RU00000023298,995.1
GB00000046514,885.1
GB00000023301,555.8
NL00000046518,-988.0
DE00000046520,-323.9
US00000046528,-153.5
RU00000046531,748.6
DE00000023318,709.4
DE00000037770,419.9
DE00000046537,-365.8
GB00000023331,647.5
DE00000046550,-147.9
GB00000023346,-107.0
DE00000023349,222.6
US00000046561,1123.3
US00000023353,959.4
RU00000046565,-267.6
NL00000023366,-942.1
GB00000023389,460.8
DE00000046588,-28.9
DE00000046606,-171.5
NL00000023427,635.0
DE00000023435,-488.5
DE00000023437,-364.3
NL00000023440,1015.6
DE00000046633,-518.6
GB00000046637,181.8
US00000023458,868.7
US00000023453,912.6
DE00000046642,414.2
DE00000023455,1668.1
GB00000046652,709.9
FR00000046656,712.7
DE00000046661,542.4
GB00000046662,57.4
FR00000046668,494.7
GB00000023486,-80.5
DE00000048149,567.3
RU00000025015,-392.2
US00000025020,252.1
GB00000025028,1116.7
NL00000025034,-418.8
NL00000048185,671.3
US00000025037,208.2
DE00000048204,-546.9
GB00000048205,947.9
FR00000025064,-232.3
FR00000025070,661.4
GB00000048218,505.6
DE00000048227,499.5
NL00000025090,873.4
DE00000025093,631.2
FR00000048251,432.0
US00000048257,707.7
FR00000025111,303.2
GB00000025114,163.9
FR00000048292,-774.0
GB00000048295,1146.8
GB00000025154,468.9
GB00000025171,522.1
NL00000025184,406.4
US00000025191,1042.8
DE00000025200,744.9
US00000048356,1038.5
US00000025219,1528.5
NL00000048367,-104.8
FR00000048373,-557.2
FR00000048384,259.7
RU00000025240,918.5
RU00000025251,-149.8
US00000048388,-440.9
NL00000048396,-855.2
FR00000048401,1416.4
NL00000048405,436.4
NL00000025267,377.0
FR00000048406,46.9
RU00000025275,37.8
US00000025282,743.3
FR00000025283,1148.9
NL00000048427,1154.7
GB00000048430,964.0
DE00000025289,308.2
DE00000048433,401.9
RU00000025301,525.3
FR00000048456,790.7
DE00000046692,-397.7
GB00000023505,
US00000046704,0.5
FR00000023511,738.6
NL00000046715,-356.5
GB00000023519,1155.6
RU00000023534,699.1
DE00000023553,51.8
RU00000046758,-889.5
GB00000046762,791.1
RU00000046773,634.1
DE00000046785,49.8
FR00000046780,819.8
NL00000046784,177.8
DE00000046787,-272.7
US00000046789,-274.6
GB00000023595,409.1
NL00000023601,-213.8
GB00000046801,-282.8
FR00000023603,967.0
FR00000046808,630.8
FR00000046810,1110.6
NL00000023613,264.3
DE00000023626,686.7
FR00000023638,1255.5
US00000046841,-44.5
FR00000046842,1335.3
GB00000023644,553.5
DE00000046845,718.7
RU00000023652,-388.6
RU00000023659,1091.1
US00000046852,-226.5
FR00000046857,-692.5
US00000046874,431.4
US00000046882,736.2
RU00000023682,-59.6
GB00000046884,-16.1
RU00000037772,343.3
US00000023698,-370.1
FR00000046897,594.4
FR00000023721,585.5
FR00000046917,444.3
NL00000046920,1143.4
NL00000046921,807.8
DE00000046942,563.4
RU00000023744,842.0
GB00000046949,-132.9
US00000025317,-519.9
NL00000025318,619.9
DE00000025344,222.2
RU00000025345,234.8
US00000025353,-86.3
GB00000048489,43.9
DE00000048491,723.7
NL00000048501,1016.8
FR00000048512,582.3
RU00000048544,808.8
FR00000048545,-1323.6
GB00000025397,131.3
DE00000048548,594.2
DE00000048549,18.4
NL00000048553,170.1
RU00000048554,404.7
RU00000048556,388.6
RU00000048557,768.9
RU00000048563,805.8
US00000025409,1188.6
RU00000025410,238.6
FR00000048566,-87.3
RU00000048571,1061.9
US00000048576,-134.4
RU00000048583,-429.0
FR00000025433,-319.7
US00000025434,174.8
GB00000048592,-431.6
US00000025436,-203.7
GB00000048595,-197.9
GB00000025437,935.4
US00000048598,-308.6
DE00000025439,877.4
GB00000025459,931.5
NL00000048615,87.6
NL00000048617,35.0
RU00000048619,321.3
US00000048624,414.8
FR00000025474,835.1
NL00000048631,-862.1
FR00000048638,-294.7
GB00000048642,-548.6
US00000025491,271.5
US00000048648,260.3
NL00000048649,-359.9
DE00000025499,185.2
RU00000048650,-465.3
FR00000048651,694.8
RU00000048655,-68.2
US00000048656,-1000.5
US00000048657,517.1
NL00000048658,30.3
US00000025502,-113.1
NL00000048660,-121.7
RU00000025519,679.1
NL00000046955,691.6
NL00000046958,18.2
GB00000046960,-274.3
FR00000046976,1246.6
US00000023763,411.5
RU00000023772,790.9
GB00000023779,-443.7
GB00000023780,531.3
RU00000046998,587.9
RU00000023802,627.9
NL00000047012,983.3
GB00000047020,953.2
DE00000023810,181.2
FR00000023817,895.9
DE00000047039,-1105.4
FR00000047042,-441.1
GB00000047043,-162.4
US00000023832,282.7
RU00000047047,791.1
GB00000047049,789.1
GB00000047054,-527.7
FR00000023837,571.3
GB00000047059,672.7
NL00000023844,1583.3
FR00000023847,471.1
RU00000023851,446.4
DE00000047077,294.8
FR00000023863,-202.4
US00000023869,1239.0
NL00000023885,1406.3
RU00000023887,761.6
DE00000047107,1261.0
FR00000047114,308.6
GB00000047177,593.2
NL00000023959,-238.7
US00000047182,1123.7
GB00000047183,770.6
FR00000047187,285.4
US00000023964,-21.9
US00000023966,930.2
RU00000047190,910.7
RU00000023967,680.6
FR00000047191,714.2
DE00000047193,874.0
NL00000023971,804.3
US00000047197,797.0
FR00000023975,155.7
NL00000023980,-460.8
RU00000023984,-71.0
NL00000023989,-154.4
US00000023987,528.7
RU00000023988,151.8
RU00000047213,77.8
DE00000023990,-599.0
NL00000047239,540.7
US00000024024,89.5
NL00000024026,67.5
DE00000024028,602.3
US00000047243,483.0
US00000024030,-64.0
DE00000047245,679.3
DE00000047248,544.8
RU00000024033,337.0
GB00000047250,266.4
RU00000047254,-682.7
DE00000047256,-1183.5
RU00000047257,-443.0
DE00000024049,291.9
GB00000047269,78.4
DE00000047271,208.3
US00000047273,-296.1
NL00000024055,-467.4
RU00000047274,1015.2
NL00000024056,825.4
US00000047277,-391.5
NL00000047278,614.0
US00000024064,834.0
NL00000047288,661.6
DE00000049957,867.7
NL00000049958,483.3
US00000049960,106.8
NL00000049961,870.2
DE00000049962,486.2
DE00000049963,1128.0
NL00000026814,392.7
NL00000026816,972.9
GB00000049970,421.7
GB00000049971,11.7
FR00000026821,252.1
DE00000049972,470.6
DE00000026822,1005.1
GB00000049974,229.3
GB00000077400,-183.7
RU00000077407,-216.2
FR00000077421,305.8
RU00000077439,454.9
DE00000077443,
NL00000077445,158.0
FR00000077503,
DE00000077520,-911.0
NL00000077552,
GB00000077561,
FR00000077585,-77.2
US00000077602,-477.6
GB00000077662,33.7
GB00000077682,-0.1
RU00000077687,468.3
FR00000077689,-576.9
US00000077693,67.6
DE00000077694,-188.0
FR00000048675,463.9
DE00000048683,703.7
NL00000048696,681.4
RU00000025542,-469.1
US00000048712,540.7
FR00000048740,295.6
GB00000048743,300.1
FR00000048749,-369.1
GB00000025613,708.0
FR00000025614,-425.2
US00000048754,154.1
FR00000025620,-290.6
NL00000048764,1301.6
NL00000048778,471.0
FR00000048782,365.3
RU00000025657,216.7
US00000048820,-226.3
NL00000048827,903.7
DE00000048828,208.8
NL00000025682,9.5
FR00000048829,-453.2
DE00000048835,17.0
GB00000048837,605.1
FR00000048855,-288.6
RU00000025709,610.3
FR00000048861,140.2
RU00000048871,51.4
GB00000025718,630.4
GB00000025720,990.5
NL00000048894,1312.4
RU00000025727,750.3
DE00000025740,-698.4
FR00000048928,569.4
RU00000025770,683.8
GB00000025775,-1024.0
GB00000025788,573.1
RU00000056720,11.5
GB00000056733,392.9
FR00000056517,378.2
RU00000071306,
FR00000059415,379.1
DE00000059429,-562.1
FR00000059446,1059.7
DE00000059467,658.2
RU00000059747,188.9
RU00000059748,733.4
DE00000056383,-147.4
US00000009622,612.2
FR00000018676,1118.2
GB00000056654,608.4
NL00000057507,
FR00000057512,-576.9
NL00000057518,404.4
DE00000057728,-322.6
GB00000093973,
FR00000093975,
RU00000093985,
FR00000059976,-205.5
DE00000056848,-1169.9
NL00000056860,-279.7
US00000056862,440.6
FR00000056873,11.5
FR00000056899,136.6
DE00000056912,
RU00000047298,799.7
DE00000024079,885.9
DE00000024090,306.7
DE00000024096,571.2
GB00000024098,789.2
NL00000056446,29.5
DE00000056495,-75.0
DE00000056687,-1078.2
GB00000056696,-756.5
US00000057505,13.8
DE00000071282,416.2
RU00000071284,445.1
US00000094034,
RU00000094036,
DE00000059400,11.0
GB00000063186,
DE00000063222,11.5
FR00000059779,721.7
FR00000059974,
GB00000070340,539.5
US00000070371,451.0
DE00000070388,-416.7
RU00000070414,
FR00000070420,77.9
RU00000070441,454.9
FR00000070446,11.5
DE00000070456,277.5
DE00000070478,-588.4
GB00000070480,205.7
US00000070491,733.6
GB00000070504,-13.0
DE00000070521,133.9
DE00000056931,
GB00000056942,638.0
RU00000056978,
RU00000057040,
FR00000057047,220.0
DE00000057049,255.3
NL00000057076,313.8
DE00000057084,-20.1
GB00000057095,
FR00000057128,212.2
FR00000057188,88.8
RU00000057191,1120.7
FR00000057202,324.6
US00000057213,393.0
US00000057222,-284.4
RU00000057233,-113.6
DE00000057242,
FR00000057243,
FR00000057244,
GB00000057245,
RU00000063246,
FR00000063305,
RU00000063355,379.8
DE00000063403,-166.9
US00000063441,
DE00000063446,-321.8
DE00000063477,602.5
RU00000063492,-207.9
US00000063542,-249.2
DE00000070558,576.9
US00000070563,-475.1
RU00000070565,-325.2
NL00000070591,-325.2
RU00000070625,-576.9
DE00000070669,
DE00000070671,
US00000070685,-216.2
DE00000070694,1015.2
RU00000070699,976.6
FR00000070703,-358.5
RU00000070751,-207.9
US00000070761,-49.9
RU00000070763,712.9
FR00000070764,-910.2
RU00000070789,336.4
RU00000070796,-108.9
GB00000070816,309.2
RU00000070818,-216.2
FR00000070830,-524.1
NL00000057268,169.7
RU00000057310,-678.1
DE00000057334,-13.0
US00000057353,
GB00000057359,
FR00000057383,88.8
DE00000057410,-8.4
GB00000057412,
GB00000057482,88.8
GB00000057535,67.6
GB00000057546,-648.2
GB00000057559,-216.2
US00000057577,-121.0
RU00000057593,11.7
FR00000057616,-92.7
US00000057635,-165.3
US00000057651,-191.5
FR00000070835,
NL00000070839,-207.5
US00000063652,-20.1
RU00000063677,506.8
US00000063686,238.5
FR00000063693,249.6
GB00000063716,89.9
RU00000063731,-302.5
NL00000063733,-13.0
NL00000063758,
NL00000063770,279.1
GB00000063785,-260.6
US00000063817,-481.1
US00000063840,
FR00000063841,67.6
NL00000063849,-152.6
FR00000063861,
US00000063896,11.5
FR00000063897,-576.9
NL00000063944,11.5
RU00000070844,11.5
US00000070849,-692.9
DE00000070874,721.5
FR00000070913,86.9
US00000070961,-20.1
DE00000070980,-137.4
RU00000071026,
US00000071034,
GB00000071035,-216.2
RU00000071048,-20.1
NL00000071056,71.1
RU00000071072,-576.9
FR00000071112,
DE00000057679,-23.1
RU00000057724,-77.2
US00000057730,-62.6
GB00000057765,-216.2
GB00000057781,-475.2
FR00000057800,-1260.4
GB00000057810,-325.2
FR00000094112,
FR00000057879,-951.2
US00000057941,-20.1
NL00000057954,-38.2
NL00000057958,366.4
US00000071143,-20.1
DE00000071150,976.6
GB00000063980,506.3
DE00000063999,11.5
NL00000064000,-20.1
RU00000064004,-216.2
RU00000064008,-70.6
FR00000064036,-611.5
FR00000064044,-911.9
NL00000064048,
GB00000064065,453.3
GB00000064095,744.9
NL00000064100,-425.5
FR00000064110,
US00000064117,451.0
FR00000064124,-222.2
NL00000064145,-126.2
FR00000064187,-576.9
FR00000064259,-927.8
FR00000071154,-216.2
US00000071155,88.8
GB00000071173,-309.9
RU00000054725,
FR00000054728,11.5
RU00000054756,184.3
FR00000054871,-452.5
FR00000054793,-216.2
NL00000054796,523.6
FR00000054805,
FR00000054824,
NL00000054835,630.5
US00000054860,-207.9
RU00000058004,689.9
RU00000058008,
NL00000058026,-452.8
DE00000058036,845.2
FR00000058058,-482.2
DE00000058086,-207.9
FR00000058115,-216.2
DE00000058129,-20.1
GB00000058154,11.5
NL00000058202,165.9
FR00000058204,
GB00000058207,
NL00000058220,398.3
RU00000058241,-576.9
RU00000058252,-738.7
RU00000058255,-786.3
FR00000054909,11.5
FR00000064289,528.1
FR00000064307,
RU00000064336,-1207.1
NL00000064400,1022.2
US00000064433,-86.1
US00000064447,-1130.1
DE00000064493,297.8
FR00000064540,-573.8
US00000064583,-23.1
RU00000064597,67.6
US00000064599,50.6
RU00000064607,526.7
FR00000064633,-350.2
GB00000064646,-216.2
NL00000054936,658.5
FR00000054969,
NL00000054975,-20.1
NL00000054997,-1137.8
DE00000054999,-452.8
FR00000055018,-216.2
DE00000055114,52.4
US00000055127,129.2
DE00000055129,348.9
GB00000055140,547.8
GB00000058306,308.3
NL00000058344,
FR00000058359,905.2
GB00000058408,-455.4
DE00000058410,-743.8
NL00000058479,115.0
US00000058515,
US00000058519,-576.9
GB00000058528,-305.1
US00000058542,
GB00000058550,-20.1
FR00000058594,62.7
RU00000058616,255.3
FR00000058622,588.8
GB00000058641,-413.6
GB00000058655,-960.8
US00000058674,-216.2
NL00000064687,-216.2
NL00000064688,-682.9
NL00000064711,-538.8
DE00000064712,-17.7
NL00000064728,-420.1
DE00000064734,
DE00000064764,461.0
FR00000064787,-705.8
NL00000064813,282.1
GB00000064854,-216.9
GB00000064871,867.7
US00000064882,-1877.3
NL00000064895,-20.1
GB00000064896,51.9
DE00000064914,89.9
DE00000064927,244.9
DE00000064948,529.3
FR00000064977,-614.5
US00000064979,11.5
DE00000062006,67.6
NL00000062009,-20.1
US00000062011,
US00000062021,479.5
DE00000062028,11.5
GB00000071324,301.3
NL00000055202,103.1
RU00000055210,21.8
US00000055264,-836.7
NL00000055274,478.8
NL00000058692,-13.0
DE00000058700,103.1
US00000058704,-216.2
RU00000058706,-658.2
RU00000058716,-342.7
FR00000058736,-290.5
GB00000058740,
GB00000058745,-766.5
US00000058753,-308.0
FR00000058786,588.2
RU00000058803,-789.8
NL00000058825,615.2
GB00000058826,-727.7
NL00000058829,-143.4
NL00000058855,-217.6
GB00000058861,
NL00000058875,-1285.1
DE00000058893,-207.9
RU00000058914,-216.2
DE00000058920,
FR00000055278,
DE00000055291,-20.1
RU00000055307,-704.6
US00000065016,-13.0
RU00000065039,89.9
FR00000065051,-1021.7
NL00000065066,798.3
FR00000065089,266.1
FR00000065097,697.8
NL00000065103,
DE00000065127,-463.8
NL00000065135,-185.7
FR00000065149,133.2
GB00000065165,-1100.5
FR00000065204,207.3
US00000065243,67.6
DE00000065322,111.8
DE00000055352,-966.8
RU00000055361,
DE00000055368,83.8
US00000055370,
US00000055378,11.5
NL00000055400,-216.2
RU00000055406,398.6
RU00000055446,-216.2
GB00000058963,11.5
US00000058966,
RU00000058979,
NL00000059034,-436.7
DE00000059035,-216.2
GB00000059036,
GB00000059048,
GB00000094127,
GB00000059057,-207.9
DE00000059151,512.6
DE00000059158,
RU00000059165,
RU00000059184,-15.7
GB00000059187,514.5
GB00000059217,-13.0
US00000059221,-20.1
RU00000059222,-631.7
GB00000059228,88.8
NL00000059291,-30.1
FR00000059293,-5.0
NL00000059299,-39.3
GB00000055643,-1096.8
NL00000055671,
US00000065369,11.5
RU00000065377,
NL00000065450,-207.9
GB00000065455,-2.6
RU00000065505,-694.3
FR00000065507,-330.6
DE00000065508,-852.3
RU00000065562,
DE00000060868,
RU00000065563,102.2
NL00000065574,-216.2
FR00000065594,1138.3
RU00000065599,-1769.2
DE00000065615,-20.1
FR00000065643,-325.2
FR00000065673,
DE00000065677,-541.1
GB00000055736,-312.1
DE00000055751,
US00000055785,458.4
DE00000055835,-966.8
NL00000055844,67.6
FR00000094139,
NL00000059316,88.8
US00000059490,219.6
DE00000059491,99.9
DE00000059492,-698.5
GB00000059568,545.5
DE00000059571,192.6
US00000059589,358.6
RU00000059596,
DE00000059598,
GB00000059619,-648.2
RU00000059668,466.5
FR00000059707,580.5
NL00000056074,-207.9
NL00000056077,-243.2
FR00000056083,822.0
NL00000056258,736.2
DE00000056260,562.3
FR00000065734,11.5
US00000065776,
DE00000065777,-325.2
FR00000065795,150.7
DE00000065812,-20.1
NL00000065863,-576.9
GB00000065865,-326.3
US00000065879,-1030.7
US00000065951,
DE00000065969,91.4
FR00000065970,263.3
FR00000065990,407.0
FR00000066059,
FR00000066062,-576.9
FR00000056371,-20.1
US00000059826,
FR00000059829,-454.2
DE00000059856,-20.1
GB00000059905,-711.2
US00000059906,-140.4
FR00000059908,
NL00000059929,308.8
NL00000059954,65.5
DE00000059965,
GB00000059973,
FR00000060026,238.5
GB00000060046,-20.1
DE00000060095,-20.1
RU00000060119,609.7
DE00000060130,
RU00000060164,224.3
DE00000060166,-207.9
DE00000060167,238.6
GB00000003239,-157.4
NL00000066105,-1039.6
NL00000066108,-576.9
FR00000066111,-489.4
US00000066121,532.5
FR00000066130,377.9
DE00000066151,-216.2
GB00000066152,
GB00000066174,551.0
GB00000066204,13.5
FR00000066208,11.5
FR00000066211,494.4
NL00000066221,
DE00000066260,-548.7
US00000066264,-538.3
GB00000066269,-1079.8
NL00000066288,175.7
GB00000066318,-469.6
NL00000066319,88.8
RU00000066322,-1078.6
US00000066353,
FR00000066355,810.7
US00000004169,-29.9
GB00000004329,830.7
NL00000060205,
DE00000060233,226.5
NL00000060285,
US00000060296,-576.9
FR00000060333,409.7
RU00000060354,109.9
DE00000060379,-216.2
RU00000060389,57.8
GB00000060453,253.3
GB00000060467,247.4
RU00000060472,-20.1
FR00000060476,103.1
GB00000004468,883.7
US00000004469,958.5
RU00000004537,762.8
US00000004538,327.3
FR00000066402,11.5
NL00000066407,304.6
NL00000066438,-626.7
RU00000066512,571.9
DE00000066518,325.4
GB00000066529,-227.8
US00000066547,209.9
RU00000066564,103.1
DE00000066674,-183.2
RU00000066710,-639.5
RU00000004620,343.3
GB00000004694,808.0
DE00000004697,764.6
DE00000004763,1058.3
FR00000004766,1052.2
FR00000004828,775.1
NL00000004836,836.3
GB00000004904,-541.7
GB00000004913,-243.4
NL00000005045,483.2
RU00000005049,1108.0
US00000005054,1446.1
NL00000005059,284.9
RU00000060483,-202.1
RU00000060549,-287.0
RU00000060562,88.8
NL00000060576,-216.2
FR00000060591,-20.1
NL00000060632,-617.3
RU00000060637,-586.7
US00000060652,-182.3
RU00000060721,-576.9
DE00000060398,16.1
GB00000060743,11.5
NL00000060773,64.6
US00000060779,-20.1
NL00000005275,600.8
NL00000005281,383.5
NL00000066744,190.5
RU00000066757,-440.6
RU00000066799,11.5
NL00000066808,67.6
FR00000066816,
US00000066832,1116.0
NL00000066839,-20.1
NL00000066848,
FR00000066859,-1104.2
US00000066881,-403.9
RU00000066899,88.8
GB00000067000,-325.2
DE00000067053,449.8
GB00000067081,-296.6
RU00000067095,108.7
GB00000067109,195.6
GB00000005405,397.2
DE00000005413,992.6
RU00000005416,381.4
US00000005418,1221.3
US00000005426,906.2
DE00000005490,567.7
NL00000005491,299.4
DE00000005572,442.7
NL00000005631,688.3
US00000005709,987.6
DE00000005724,712.2
FR00000005725,1297.9
FR00000005777,369.8
DE00000005925,654.3
GB00000005932,751.7
FR00000060787,244.9
FR00000060805,326.2
DE00000060830,-158.2
DE00000060842,-614.9
FR00000060862,-576.9
US00000060882,716.5
GB00000060896,
US00000060908,-375.9
RU00000060926,367.0
RU00000060950,552.7
GB00000060961,-1217.7
DE00000060984,-576.9
FR00000060989,325.4
NL00000060995,-200.9
US00000061000,-856.1
FR00000061003,-576.9
US00000061031,-20.1
US00000061049,-216.2
GB00000061115,-442.9
FR00000061121,-344.0
DE00000005982,1258.7
GB00000005989,397.2
DE00000005991,620.9
GB00000067117,395.5
RU00000067118,-20.1
FR00000067133,
GB00000067134,-539.3
NL00000067146,
RU00000067153,276.8
RU00000067198,244.9
DE00000067229,581.8
DE00000067247,
RU00000067259,1039.6
DE00000067262,
NL00000067268,-28.9
DE00000067287,67.6
GB00000067289,-422.5
NL00000067333,24.0
GB00000067348,-20.1
RU00000067366,454.9
DE00000067375,1333.0
NL00000067380,-648.2
FR00000067392,-705.8
NL00000067405,
NL00000067414,-705.8
US00000067415,-576.9
FR00000005995,809.6
FR00000006110,502.7
NL00000006266,-474.4
RU00000006271,-666.8
FR00000006275,-164.9
NL00000006346,299.9
FR00000006380,-453.4
US00000006522,553.0
DE00000006604,645.1
RU00000006663,494.8
FR00000006747,902.9
DE00000006748,503.9
RU00000006813,1034.6
FR00000061185,26.0
US00000061200,-216.2
DE00000061207,88.8
FR00000061257,9.5
NL00000061265,-238.0
NL00000061269,-165.3
DE00000061283,-194.1
RU00000061305,
NL00000061311,-20.1
NL00000061316,
FR00000061348,-325.2
FR00000061353,11.5
NL00000061359,485.0
DE00000061378,-216.2
FR00000061409,-1313.9
RU00000061423,705.7
NL00000061434,913.1
DE00000061454,
FR00000061484,-149.3
RU00000006955,170.8
NL00000067458,
FR00000067460,304.7
DE00000067485,512.2
NL00000067486,800.7
US00000067493,
NL00000067546,-703.6
FR00000067548,
FR00000067581,
NL00000067589,192.3
FR00000067606,-576.9
DE00000067610,-282.1
NL00000067623,-187.3
NL00000067667,-576.9
DE00000067690,-325.2
NL00000067693,
RU00000067703,-427.6
RU00000067704,11.5
GB00000067708,21.8
GB00000067733,924.4
US00000067742,-207.9
RU00000067786,
NL00000067804,634.3
NL00000067812,88.8
RU00000067813,-20.1
DE00000067838,-282.9
NL00000067841,88.8
RU00000067848,
DE00000067851,-13.0
DE00000007025,95.2
RU00000007099,1043.4
FR00000007103,799.7
NL00000007107,160.4
NL00000007110,419.9
RU00000007245,-9.6
NL00000007321,496.5
RU00000007523,1055.5
GB00000007590,419.9
GB00000007666,51.5
RU00000061556,
NL00000061564,304.6
US00000061569,244.9
RU00000061600,-23.1
US00000061635,374.4
RU00000061641,-284.4
US00000061656,-144.4
RU00000061666,64.5
NL00000061676,-749.9
US00000061680,125.9
NL00000061692,11.5
US00000061716,
FR00000061719,-604.5
RU00000061731,-240.4
FR00000061755,-216.2
FR00000061793,
GB00000061810,-208.1
FR00000061813,-718.2
DE00000007673,247.5
DE00000007734,959.8
FR00000007800,974.9
NL00000007810,509.8
DE00000007814,744.2
NL00000094407,
FR00000007875,669.6
RU00000094409,
GB00000067896,
FR00000067923,-203.2
NL00000067953,-796.1
FR00000067988,437.9
RU00000067997,-412.4
DE00000068029,11.5
US00000068032,325.4
RU00000068039,1020.7
RU00000068045,-576.9
FR00000068048,88.8
DE00000068078,-1109.4
GB00000068101,-329.2
US00000068120,11.5
RU00000068153,-818.8
RU00000068168,89.9
NL00000068174,325.4
NL00000068187,-1254.6
GB00000007889,485.2
RU00000007948,1293.6
GB00000094412,
DE00000008035,829.3
FR00000008036,940.0
RU00000008105,965.5
DE00000094418,
NL00000094420,
GB00000094423,
GB00000008173,397.2
RU00000008179,931.0
US00000008249,1114.1
DE00000008250,663.1
US00000008396,181.9
RU00000008471,419.9
GB00000008544,623.7
FR00000008696,551.8
NL00000061849,
GB00000061874,-1005.1
FR00000061892,602.4
NL00000071382,244.9
RU00000071393,-800.5
NL00000071399,540.8
NL00000071424,-966.8
NL00000071465,673.4
US00000071467,-113.0
US00000071470,-302.5
US00000071504,-216.2
GB00000008771,419.9
FR00000068250,27.6
GB00000068256,-273.3
FR00000068267,246.8
NL00000068274,290.9
FR00000068277,88.8
NL00000068303,1222.7
NL00000068358,
GB00000068390,-120.4
NL00000068438,-664.8
US00000068457,369.7
RU00000068468,103.1
FR00000068475,-536.2
NL00000068530,-207.9
US00000068549,454.9
DE00000008977,1158.5
RU00000009069,289.2
US00000009124,439.6
NL00000009484,1565.9
NL00000009554,818.3
GB00000009693,343.3
RU00000009694,1024.6
US00000009695,740.5
DE00000009696,494.8
RU00000009778,1262.7
DE00000009859,864.0
US00000009860,1191.8
GB00000009862,1153.3
NL00000009930,765.9
NL00000071521,337.9
RU00000071529,-104.6
GB00000071534,-545.7
GB00000071550,-1095.3
US00000071558,103.1
US00000071561,-177.4
NL00000071577,-20.1
DE00000071578,-216.2
DE00000071662,954.5
US00000071664,16.6
DE00000071679,-159.4
RU00000071682,-280.7
NL00000071718,-431.1
GB00000071779,-12.7
RU00000071793,
RU00000071808,-1533.2
RU00000071821,130.5
NL00000071838,-648.2
DE00000071841,-165.3
FR00000068569,784.4
RU00000068596,-141.2
FR00000068621,-128.0
NL00000068642,780.6
NL00000068645,-254.8
US00000068670,-966.8
NL00000068699,-236.5
RU00000068732,-576.9
DE00000068762,-165.3
GB00000068764,
GB00000068815,-325.2
FR00000068817,-749.1
US00000068865,-916.2
NL00000009996,1158.3
US00000010068,845.5
GB00000010131,815.2
RU00000010136,946.2
US00000010254,789.7
RU00000010325,479.5
NL00000010486,-1008.8
DE00000010556,84.0
FR00000010612,593.3
DE00000010670,963.2
FR00000010679,691.9
US00000010812,794.7
RU00000010814,790.0
RU00000010887,699.6
NL00000010952,907.5
NL00000010955,846.1
GB00000011091,474.7
US00000071882,-187.0
NL00000071894,
RU00000071918,250.8
DE00000071938,-288.7
